timestamp_ms,setpoint_v,sensor_v
5179510,2.1000,1.7922
5180010,2.1000,1.8108
5180510,2.1000,1.8180
5181010,2.1000,1.8140
5181510,2.1000,1.8043
5182010,2.1000,1.7898
5182510,2.1000,1.8059
5183010,2.1000,1.8108
5183510,2.1000,1.8051
5184010,2.1000,1.8067
5184510,2.1000,1.8067
5185010,2.1000,1.8011
5185510,2.1000,1.8067
5186010,2.1000,1.8059
5186510,2.1000,1.8108
5187010,2.1000,1.7955
5187510,2.1000,1.8277
5188010,2.1000,1.8075
5188510,2.1000,1.8067
5189010,2.1000,1.7938
5189510,2.1000,1.8059
5190010,2.1000,1.8108
5190510,2.1000,1.8229
5191010,2.1000,1.8051
5191510,2.1000,1.8043
5192010,2.1000,1.8059
5192510,2.1000,1.8180
5193010,2.1000,1.8011
5193510,2.1000,1.8100
5194010,2.1000,1.7995
5194510,2.1000,1.8164
5195010,2.1000,1.8043
5195510,2.1000,1.8164
5196010,2.1000,1.8067
5196510,2.1000,1.8027
5197010,2.1000,1.7979
5197510,2.1000,1.8124
5198010,2.1000,1.8059
5198510,2.1000,1.8011
5199010,2.1000,1.8100
5199510,2.1000,1.8100
5200010,2.1000,1.7979
5200510,2.1000,1.8035
5201010,2.1000,1.7874
5201510,2.1000,1.8035
5202010,2.1000,1.8140
5202510,2.1000,1.8140
5203010,2.1000,1.8011
5203510,2.1000,1.8051
5204010,2.1000,1.8067
5204510,2.1000,1.8108
5205010,2.1000,1.8084
5205510,2.1000,1.8043
5206010,2.1000,1.7882
5206510,2.1000,1.8043
5207010,2.1000,1.8156
5207510,2.1000,1.8092
5208010,2.1000,1.8156
5208510,2.1000,1.8059
5209010,2.1000,1.8172
5209510,2.1000,1.8100
5210010,2.1000,1.8100
5210510,2.1000,1.8156
5211010,2.1000,1.8164
5211510,2.1000,1.8059
5212010,2.1000,1.8043
5212510,2.1000,1.8132
5213010,2.1000,1.8051
5213510,2.1000,1.8100
5214010,2.1000,1.7971
5214510,2.1000,1.8011
5215010,2.1000,1.8180
5215510,2.1000,1.8124
5216010,2.1000,1.8043
5216510,2.1000,1.8067
5217010,2.1000,1.8051
5217510,2.1000,1.8229
5218010,2.1000,1.8140
5218510,2.1000,1.8172
5219010,2.1000,1.8140
5219510,2.1000,1.8075
5220010,2.1000,1.8140
5220510,2.1000,1.8092
5221010,2.1000,1.8148
5221510,2.1000,1.8092
5222010,2.1000,1.8051
5222510,2.1000,1.8156
5223010,2.1000,1.8100
