timestamp_ms,setpoint_v,sensor_v
2018836,1.6000,1.2612
2019336,1.6000,1.2652
2019836,1.6000,1.2579
2020336,1.6000,1.2741
2020836,1.6000,1.2700
2021336,1.6000,1.2660
2021836,1.6000,1.2684
2022336,1.6000,1.2636
2022836,1.6000,1.2579
2023336,1.6000,1.2668
2023836,1.6000,1.2692
2024336,1.6000,1.2620
2024836,1.6000,1.2708
2025336,1.6000,1.2620
2025836,1.6000,1.2628
2026336,1.6000,1.2612
2026836,1.6000,1.2644
2027336,1.6000,1.2571
2027836,1.6000,1.2596
2028336,1.6000,1.2660
2028836,1.6000,1.2579
2029336,1.6000,1.2692
2029836,1.6000,1.2596
2030336,1.6000,1.2636
2030836,1.6000,1.2620
2031336,1.6000,1.2733
2031836,1.6000,1.2749
2032336,1.6000,1.2660
2032836,1.6000,1.2644
2033336,1.6000,1.2644
2033836,1.6000,1.2588
2034336,1.6000,1.2563
2034836,1.6000,1.2596
2035336,1.6000,1.2636
2035836,1.6000,1.2652
2036336,1.6000,1.2781
2036836,1.6000,1.2660
2037336,1.6000,1.2716
2037836,1.6000,1.2620
2038336,1.6000,1.2612
2038836,1.6000,1.2660
2039336,1.6000,1.2628
2039836,1.6000,1.2555
2040336,1.6000,1.2716
2040836,1.6000,1.2588
2041336,1.6000,1.2660
2041836,1.6000,1.2660
2042336,1.6000,1.2741
2042836,1.6000,1.2853
2043336,1.6000,1.2370
2043836,1.6000,1.2370
2044336,1.6000,1.2579
2044836,1.6000,1.2644
2045336,1.6000,1.2628
2045836,1.6000,1.2741
2046336,1.6000,1.2644
2046836,1.6000,1.2741
2047336,1.6000,1.2684
2047836,1.6000,1.2612
2048336,1.6000,1.2676
2048836,1.6000,1.2370
2049336,1.6000,1.2660
2049836,1.6000,1.2636
2050336,1.6000,1.2716
2050836,1.6000,1.2612
2051336,1.6000,1.2749
2051836,1.6000,1.2765
2052336,1.6000,1.2370
2052836,1.6000,1.2370
2053336,1.6000,1.2741
2053836,1.6000,1.2612
2054336,1.6000,1.2660
2054836,1.6000,1.2741
2055336,1.6000,1.2708
2055836,1.6000,1.2563
