timestamp_ms,ref_v,u_v,sensor_v_avg,error,p_term,i_term,d_term,sat
1096500,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1097000,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1097500,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1098000,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1098500,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1099000,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1099500,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1100000,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1100500,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1101000,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1101500,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1102000,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1102500,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1103000,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1103500,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1104000,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1104500,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1105000,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1105500,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1106000,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1106500,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1107000,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1107500,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1108000,1.7000,0.8482,0.8518,0.84821,0.84821,0.00000,0.00000,0
1108500,1.7000,0.8482,0.8518,0.84821,0.84821,0.00000,0.00000,0
1109000,1.7000,0.8474,0.8526,0.84740,0.84740,0.00000,0.00000,0
1109500,1.7000,0.8474,0.8526,0.84740,0.84740,0.00000,0.00000,0
1110000,1.7000,0.8474,0.8526,0.84740,0.84740,0.00000,0.00000,0
1110500,1.7000,0.8466,0.8534,0.84659,0.84659,0.00000,0.00000,0
1111000,1.7000,0.8474,0.8526,0.84740,0.84740,0.00000,0.00000,0
1111500,1.7000,0.8474,0.8526,0.84740,0.84740,0.00000,0.00000,0
1112000,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1112500,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1113000,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1113500,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1114000,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1114500,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1115000,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1115500,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1116000,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1116500,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1117000,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1117500,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1118000,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1118500,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1119000,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1119500,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1120000,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1120500,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1121000,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1121500,1.7000,0.8530,0.8470,0.85304,0.85304,0.00000,0.00000,0
1122000,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1122500,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1123000,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1123500,1.7000,0.8571,0.8429,0.85707,0.85707,0.00000,0.00000,0
1124000,1.7000,0.8571,0.8429,0.85707,0.85707,0.00000,0.00000,0
1124500,1.7000,0.8571,0.8429,0.85707,0.85707,0.00000,0.00000,0
1125000,1.7000,0.8571,0.8429,0.85707,0.85707,0.00000,0.00000,0
1125500,1.7000,0.8563,0.8437,0.85626,0.85626,0.00000,0.00000,0
1126000,1.7000,0.8563,0.8437,0.85626,0.85626,0.00000,0.00000,0
1126500,1.7000,0.8563,0.8437,0.85626,0.85626,0.00000,0.00000,0
1127000,1.7000,0.8563,0.8437,0.85626,0.85626,0.00000,0.00000,0
1127500,1.7000,0.8563,0.8437,0.85626,0.85626,0.00000,0.00000,0
1128000,1.7000,0.8571,0.8429,0.85707,0.85707,0.00000,0.00000,0
1128500,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1129000,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1129500,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1130000,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1130500,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1131000,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1131500,1.7000,0.8538,0.8462,0.85385,0.85385,0.00000,0.00000,0
1132000,1.7000,0.8538,0.8462,0.85385,0.85385,0.00000,0.00000,0
1132500,1.7000,0.8538,0.8462,0.85385,0.85385,0.00000,0.00000,0
1133000,1.7000,0.8538,0.8462,0.85385,0.85385,0.00000,0.00000,0
1133500,1.7000,0.8538,0.8462,0.85385,0.85385,0.00000,0.00000,0
1134000,1.7000,0.8538,0.8462,0.85385,0.85385,0.00000,0.00000,0
1134500,1.7000,0.8538,0.8462,0.85385,0.85385,0.00000,0.00000,0
1135000,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1135500,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1136000,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1136500,1.7000,0.8482,0.8518,0.84821,0.84821,0.00000,0.00000,0
1137000,1.7000,0.8474,0.8526,0.84740,0.84740,0.00000,0.00000,0
1137500,1.7000,0.8474,0.8526,0.84740,0.84740,0.00000,0.00000,0
1138000,1.7000,0.8466,0.8534,0.84659,0.84659,0.00000,0.00000,0
1138500,1.7000,0.8466,0.8534,0.84659,0.84659,0.00000,0.00000,0
1139000,1.7000,0.8474,0.8526,0.84740,0.84740,0.00000,0.00000,0
1139500,1.7000,0.8482,0.8518,0.84821,0.84821,0.00000,0.00000,0
1140000,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1140500,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1141000,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1141500,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1142000,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1142500,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1143000,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1143500,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1144000,1.7000,0.8530,0.8470,0.85304,0.85304,0.00000,0.00000,0
1144500,1.7000,0.8538,0.8462,0.85385,0.85385,0.00000,0.00000,0
1145000,1.7000,0.8538,0.8462,0.85385,0.85385,0.00000,0.00000,0
1145500,1.7000,0.8530,0.8470,0.85304,0.85304,0.00000,0.00000,0
1146000,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1146500,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1147000,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1147500,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1148000,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1148500,1.7000,0.8482,0.8518,0.84821,0.84821,0.00000,0.00000,0
1149000,1.7000,0.8458,0.8542,0.84579,0.84579,0.00000,0.00000,0
1149500,1.7000,0.8458,0.8542,0.84579,0.84579,0.00000,0.00000,0
1150000,1.7000,0.8458,0.8542,0.84579,0.84579,0.00000,0.00000,0
1150500,1.7000,0.8458,0.8542,0.84579,0.84579,0.00000,0.00000,0
1151000,1.7000,0.8466,0.8534,0.84659,0.84659,0.00000,0.00000,0
1151500,1.7000,0.8466,0.8534,0.84659,0.84659,0.00000,0.00000,0
1152000,1.7000,0.8466,0.8534,0.84659,0.84659,0.00000,0.00000,0
1152500,1.7000,0.8466,0.8534,0.84659,0.84659,0.00000,0.00000,0
1153000,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1153500,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1154000,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1154500,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1155000,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1155500,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1156000,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1156500,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1157000,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1157500,1.7000,0.8530,0.8470,0.85304,0.85304,0.00000,0.00000,0
1158000,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1158500,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1159000,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1159500,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1160000,1.7000,0.8482,0.8518,0.84821,0.84821,0.00000,0.00000,0
1160500,1.7000,0.8450,0.8550,0.84498,0.84498,0.00000,0.00000,0
1161000,1.7000,0.8450,0.8550,0.84498,0.84498,0.00000,0.00000,0
1161500,1.7000,0.8450,0.8550,0.84498,0.84498,0.00000,0.00000,0
1162000,1.7000,0.8442,0.8558,0.84418,0.84418,0.00000,0.00000,0
1162500,1.7000,0.8442,0.8558,0.84418,0.84418,0.00000,0.00000,0
1163000,1.7000,0.8442,0.8558,0.84418,0.84418,0.00000,0.00000,0
1163500,1.7000,0.8442,0.8558,0.84418,0.84418,0.00000,0.00000,0
1164000,1.7000,0.8426,0.8574,0.84256,0.84256,0.00000,0.00000,0
1164500,1.7000,0.8434,0.8566,0.84337,0.84337,0.00000,0.00000,0
1165000,1.7000,0.8474,0.8526,0.84740,0.84740,0.00000,0.00000,0
1165500,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1166000,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1166500,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1167000,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1167500,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1168000,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1168500,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1169000,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1169500,1.7000,0.8538,0.8462,0.85385,0.85385,0.00000,0.00000,0
1170000,1.7000,0.8538,0.8462,0.85385,0.85385,0.00000,0.00000,0
1170500,1.7000,0.8530,0.8470,0.85304,0.85304,0.00000,0.00000,0
1171000,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1171500,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1172000,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1172500,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1173000,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1173500,1.7000,0.8482,0.8518,0.84821,0.84821,0.00000,0.00000,0
1174000,1.7000,0.8482,0.8518,0.84821,0.84821,0.00000,0.00000,0
1174500,1.7000,0.8466,0.8534,0.84659,0.84659,0.00000,0.00000,0
1175000,1.7000,0.8450,0.8550,0.84498,0.84498,0.00000,0.00000,0
1175500,1.7000,0.8458,0.8542,0.84579,0.84579,0.00000,0.00000,0
1176000,1.7000,0.8466,0.8534,0.84659,0.84659,0.00000,0.00000,0
1176500,1.7000,0.8474,0.8526,0.84740,0.84740,0.00000,0.00000,0
1177000,1.7000,0.8458,0.8542,0.84579,0.84579,0.00000,0.00000,0
1177500,1.7000,0.8458,0.8542,0.84579,0.84579,0.00000,0.00000,0
1178000,1.7000,0.8458,0.8542,0.84579,0.84579,0.00000,0.00000,0
1178500,1.7000,0.8466,0.8534,0.84659,0.84659,0.00000,0.00000,0
1179000,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1179500,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1180000,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1180500,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1181000,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1181500,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1182000,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1182500,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1183000,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1183500,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1184000,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1184500,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1185000,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1185500,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1186000,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1186500,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1187000,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1187500,1.7000,0.8482,0.8518,0.84821,0.84821,0.00000,0.00000,0
1188000,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1188500,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1189000,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1189500,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1190000,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1190500,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1191000,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1191500,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1192000,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1192500,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1193000,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1193500,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1194000,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1194500,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1195000,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1195500,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1196000,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1196500,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1197000,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1197500,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1198000,1.7000,0.8538,0.8462,0.85385,0.85385,0.00000,0.00000,0
1198500,1.7000,0.8530,0.8470,0.85304,0.85304,0.00000,0.00000,0
1199000,1.7000,0.8530,0.8470,0.85304,0.85304,0.00000,0.00000,0
1199500,1.7000,0.8538,0.8462,0.85385,0.85385,0.00000,0.00000,0
1200000,1.7000,0.8538,0.8462,0.85385,0.85385,0.00000,0.00000,0
1200500,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1201000,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1201500,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1202000,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1202500,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1203000,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1203500,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1204000,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1204500,1.7000,0.8482,0.8518,0.84821,0.84821,0.00000,0.00000,0
1205000,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1205500,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1206000,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1206500,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1207000,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1207500,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1208000,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1208500,1.7000,0.8530,0.8470,0.85304,0.85304,0.00000,0.00000,0
1209000,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1209500,1.7000,0.8538,0.8462,0.85385,0.85385,0.00000,0.00000,0
1210000,1.7000,0.8530,0.8470,0.85304,0.85304,0.00000,0.00000,0
1210500,1.7000,0.8530,0.8470,0.85304,0.85304,0.00000,0.00000,0
1211000,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1211500,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1212000,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1212500,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1213000,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1213500,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1214000,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1214500,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1215000,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1215500,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1216000,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1216500,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1217000,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1217500,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1218000,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1218500,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1219000,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1219500,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1220000,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1220500,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1221000,1.7000,0.8482,0.8518,0.84821,0.84821,0.00000,0.00000,0
1221500,1.7000,0.8482,0.8518,0.84821,0.84821,0.00000,0.00000,0
1222000,1.7000,0.8482,0.8518,0.84821,0.84821,0.00000,0.00000,0
1222500,1.7000,0.8474,0.8526,0.84740,0.84740,0.00000,0.00000,0
1223000,1.7000,0.8482,0.8518,0.84821,0.84821,0.00000,0.00000,0
1223500,1.7000,0.8474,0.8526,0.84740,0.84740,0.00000,0.00000,0
1224000,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1224500,1.7000,0.8482,0.8518,0.84821,0.84821,0.00000,0.00000,0
1225000,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1225500,1.7000,0.8474,0.8526,0.84740,0.84740,0.00000,0.00000,0
1226000,1.7000,0.8482,0.8518,0.84821,0.84821,0.00000,0.00000,0
1226500,1.7000,0.8482,0.8518,0.84821,0.84821,0.00000,0.00000,0
1227000,1.7000,0.8474,0.8526,0.84740,0.84740,0.00000,0.00000,0
1227500,1.7000,0.8466,0.8534,0.84659,0.84659,0.00000,0.00000,0
1228000,1.7000,0.8474,0.8526,0.84740,0.84740,0.00000,0.00000,0
1228500,1.7000,0.8474,0.8526,0.84740,0.84740,0.00000,0.00000,0
1229000,1.7000,0.8482,0.8518,0.84821,0.84821,0.00000,0.00000,0
1229500,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1230000,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1230500,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1231000,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1231500,1.7000,0.8538,0.8462,0.85385,0.85385,0.00000,0.00000,0
1232000,1.7000,0.8530,0.8470,0.85304,0.85304,0.00000,0.00000,0
1232500,1.7000,0.8547,0.8453,0.85465,0.85465,0.00000,0.00000,0
1233000,1.7000,0.8530,0.8470,0.85304,0.85304,0.00000,0.00000,0
1233500,1.7000,0.8530,0.8470,0.85304,0.85304,0.00000,0.00000,0
1234000,1.7000,0.8530,0.8470,0.85304,0.85304,0.00000,0.00000,0
1234500,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1235000,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1235500,1.7000,0.8530,0.8470,0.85304,0.85304,0.00000,0.00000,0
1236000,1.7000,0.8530,0.8470,0.85304,0.85304,0.00000,0.00000,0
1236500,1.7000,0.8530,0.8470,0.85304,0.85304,0.00000,0.00000,0
1237000,1.7000,0.8530,0.8470,0.85304,0.85304,0.00000,0.00000,0
1237500,1.7000,0.8530,0.8470,0.85304,0.85304,0.00000,0.00000,0
1238000,1.7000,0.8547,0.8453,0.85465,0.85465,0.00000,0.00000,0
1238500,1.7000,0.8538,0.8462,0.85385,0.85385,0.00000,0.00000,0
1239000,1.7000,0.8547,0.8453,0.85465,0.85465,0.00000,0.00000,0
1239500,1.7000,0.8547,0.8453,0.85465,0.85465,0.00000,0.00000,0
1240000,1.7000,0.8547,0.8453,0.85465,0.85465,0.00000,0.00000,0
1240500,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1241000,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1241500,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1242000,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1242500,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1243000,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1243500,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1244000,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1244500,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1245000,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1245500,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1246000,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1246500,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1247000,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1247500,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1248000,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1248500,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1249000,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1249500,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1250000,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1250500,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1251000,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1251500,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1252000,1.7000,0.8530,0.8470,0.85304,0.85304,0.00000,0.00000,0
1252500,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1253000,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1253500,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1254000,1.7000,0.8506,0.8494,0.85062,0.85062,0.00000,0.00000,0
1254500,1.7000,0.8538,0.8462,0.85385,0.85385,0.00000,0.00000,0
1255000,1.7000,0.8530,0.8470,0.85304,0.85304,0.00000,0.00000,0
1255500,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1256000,1.7000,0.8530,0.8470,0.85304,0.85304,0.00000,0.00000,0
1256500,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1257000,1.7000,0.8514,0.8486,0.85143,0.85143,0.00000,0.00000,0
1257500,1.7000,0.8522,0.8478,0.85223,0.85223,0.00000,0.00000,0
1258000,1.7000,0.8458,0.8542,0.84579,0.84579,0.00000,0.00000,0
1258500,1.7000,0.8474,0.8526,0.84740,0.84740,0.00000,0.00000,0
1259000,1.7000,0.8482,0.8518,0.84821,0.84821,0.00000,0.00000,0
1259500,1.7000,0.8442,0.8558,0.84418,0.84418,0.00000,0.00000,0
1260000,1.7000,0.8442,0.8558,0.84418,0.84418,0.00000,0.00000,0
1260500,1.7000,0.8442,0.8558,0.84418,0.84418,0.00000,0.00000,0
1261000,1.7000,0.8442,0.8558,0.84418,0.84418,0.00000,0.00000,0
1261500,1.7000,0.8450,0.8550,0.84498,0.84498,0.00000,0.00000,0
1262000,1.7000,0.8442,0.8558,0.84418,0.84418,0.00000,0.00000,0
1262500,1.7000,0.8434,0.8566,0.84337,0.84337,0.00000,0.00000,0
1263000,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1263500,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1264000,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1264500,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1265000,1.7000,0.8490,0.8510,0.84901,0.84901,0.00000,0.00000,0
1265500,1.7000,0.8498,0.8502,0.84982,0.84982,0.00000,0.00000,0
1266000,1.7000,0.8482,0.8518,0.84821,0.84821,0.00000,0.00000,0
